announce_date,artist_name,created_at,date_tbd,datetime_local,datetime_tbd,datetime_utc,general_admission,id,links,performers,score,short_title,stats.average_price,stats.highest_price,stats.listing_count,stats.lowest_price,stats.lowest_price_good_deals,taxonomies,time_tbd,title,type,url,venue.address,venue.city,venue.country,venue.display_location,venue.extended_address,venue.id,venue.links,venue.location.lat,venue.location.lon,venue.name,venue.postal_code,venue.score,venue.slug,venue.state,venue.timezone,venue.url,visible_until_utc
2016-02-18T00:00:00,Disclosure,2016-02-18T00:00:00,FALSE,2016-06-18T17:00:00,FALSE,2016-06-18T21:00:00,,3111002,[],"[{u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 23}, u'name': u'Mobb Deep', u'short_name': u'Mobb Deep', u'url': u'https://seatgeek.com/mobb-deep-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/mobb-deep-e824e5/5463/huge.jpg', u'home_venue_id': None, u'id': 5463, u'score': 0.399083, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/mobb-deep-e824e5/5463/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'mobb-deep'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': True, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 27}, u'name': u'Disclosure', u'short_name': u'Disclosure', u'url': u'https://seatgeek.com/disclosure-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/disclosure-da5556/23775/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'disclosure', u'score': 0.595805, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/disclosure-da5556/23775/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 23775}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': True, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 4}, u'name': u'Anderson .Paak', u'short_name': u'Anderson .Paak', u'url': u'https://seatgeek.com/anderson-paak-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/anderson-paak-f9acfc/393419/huge.jpg', u'home_venue_id': None, u'id': 393419, u'score': 0.41283, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/anderson-paak-f9acfc/393419/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'anderson-paak'}]",0.679167,Disclosure with Mobb Deep and Anderson .Paak,128,560,225,75,84,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,Disclosure with Mobb Deep and Anderson .Paak,concert,https://seatgeek.com/disclosure-with-mobb-deep-and-anderson-paak-tickets/forest-hills-new-york-forest-hills-stadium-2016-06-18-5-pm/concert/3111002,1 Tennis Place,Forest Hills,US,"Forest Hills, NY","Forest Hills, NY 11375",53860,[],40.7196,-73.8473,Forest Hills Stadium,11375,0.818077,forest-hills-stadium,NY,America/New_York,https://seatgeek.com/venues/forest-hills-stadium/tickets,2016-06-19T01:00:00
2016-03-17T00:00:00,DJ Mustard,2016-03-17T00:00:00,FALSE,2016-06-12T19:30:00,FALSE,2016-06-13T02:30:00,,3173809,[],"[{u'divisions': None, u'stats': {u'event_count': 3}, u'name': u'Summer Jam', u'short_name': u'Summer Jam', u'url': u'https://seatgeek.com/summer-jam-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/summer-jam-cedec0/1718/huge.jpg', u'home_venue_id': None, u'id': 1718, u'score': 0.59514, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/summer-jam-cedec0/1718/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}, {u'parent_id': 2000000, u'id': 2010000, u'name': u'music_festival'}], u'type': u'music_festival', u'slug': u'summer-jam'}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 1}, u'name': u'KMEL Summer Jam', u'short_name': u'KMEL Summer Jam', u'url': u'https://seatgeek.com/kmel-summer-jam-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/kmel-summer-jam-3093f0/6063/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'kmel-summer-jam', u'score': 0.667288, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/kmel-summer-jam-3093f0/6063/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 6063}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 2}, u'name': u'YG', u'short_name': u'YG', u'url': u'https://seatgeek.com/yg-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/yg-f52658/7571/huge.jpg', u'home_venue_id': None, u'id': 7571, u'score': 0.582513, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/yg-f52658/7571/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'yg'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 5}, u'name': u'Yo Gotti', u'short_name': u'Yo Gotti', u'url': u'https://seatgeek.com/yo-gotti-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/yo-gotti-4b0fde/14596/huge.jpg', u'home_venue_id': None, u'id': 14596, u'score': 0.515758, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/yo-gotti-4b0fde/14596/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'yo-gotti'}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 9}, u'name': u'Kevin Gates', u'short_name': u'Kevin Gates', u'url': u'https://seatgeek.com/kevin-gates-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/kevin-gates-05cc4a/20099/huge.jpg', u'home_venue_id': None, u'id': 20099, u'score': 0.457787, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/kevin-gates-05cc4a/20099/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'kevin-gates'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}, {u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}, {u'primary': False, u'name': u'Techno', u'slug': u'techno'}], u'stats': {u'event_count': 9}, u'name': u'DJ Mustard', u'short_name': u'DJ Mustard', u'url': u'https://seatgeek.com/dj-mustard-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/dj-mustard-edcc89/103163/huge.jpg', u'home_venue_id': None, u'id': 103163, u'score': 0.573353, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/dj-mustard-edcc89/103163/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'dj-mustard'}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 8}, u'name': u'Lil Dicky', u'short_name': u'Lil Dicky', u'url': u'https://seatgeek.com/lil-dicky-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/lil-dicky-99c0bc/265898/huge.jpg', u'home_venue_id': None, u'id': 265898, u'score': 0.445417, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/lil-dicky-99c0bc/265898/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'lil-dicky'}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 4}, u'name': u'Rae Sremmurd', u'short_name': u'Rae Sremmurd', u'url': u'https://seatgeek.com/rae-sremmurd-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/rae-sremmurd-c0a1b1/289069/huge.jpg', u'home_venue_id': None, u'id': 289069, u'score': 0.556649, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/rae-sremmurd-c0a1b1/289069/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'rae-sremmurd'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Soul', u'slug': u'soul'}, {u'primary': True, u'name': u'Rnb', u'slug': u'rnb'}, {u'primary': False, u'name': u'Hip-Hop', u'slug': u'hip-hop'}], u'stats': {u'event_count': 2}, u'name': u'Kehlani', u'short_name': u'Kehlani', u'url': u'https://seatgeek.com/kehlani-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/kehlani-c3d979/297726/huge.jpg', u'home_venue_id': None, u'id': 297726, u'score': 0.545928, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/kehlani-c3d979/297726/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'kehlani'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Hip-Hop', u'slug': u'hip-hop'}, {u'primary': False, u'name': u'Rap', u'slug': u'rap'}], u'stats': {u'event_count': 11}, u'name': u'Fetty Wap', u'short_name': u'Fetty Wap', u'url': u'https://seatgeek.com/fetty-wap-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 309858, u'score': 0.58848, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'fetty-wap'}]",0.735948,KMEL Summer Jam with Kevin Gates and Yo Gotti and Kehlani and YG,217,737,547,86,86,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,KMEL Summer Jam with Kevin Gates and Yo Gotti and Kehlani and YG,concert,https://seatgeek.com/kmel-summer-jam-with-kevin-gates-and-yo-gotti-and-kehlani-and-yg-tickets/oakland-california-oracle-arena-2016-06-12-7-30-pm/concert/3173809,7000 Coliseum Way,Oakland,US,"Oakland, CA","Oakland, CA 94621",132,[],37.7496,-122.201,Oracle Arena,94621,0.837042,oracle-arena,CA,America/Los_Angeles,https://seatgeek.com/venues/oracle-arena/tickets,2016-06-13T06:30:00
2015-12-04T00:00:00,The Japanese House,2015-12-04T00:00:00,FALSE,2016-05-17T19:30:00,FALSE,2016-05-17T23:30:00,,2952723,[],"[{u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': True, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 52}, u'name': u'The 1975', u'short_name': u'The 1975', u'url': u'https://seatgeek.com/the-1975-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/the-1975-21812c/31692/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'the-1975', u'score': 0.577824, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/the-1975-21812c/31692/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 31692}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 18}, u'name': u'The Japanese House', u'short_name': u'The Japanese House', u'url': u'https://seatgeek.com/the-japanese-house-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 335898, u'score': 0.464596, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'the-japanese-house'}]",0.737456,The 1975 with The Japanese House,102,924,1373,53,53,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,The 1975 with The Japanese House,concert,https://seatgeek.com/the-1975-with-the-japanese-house-tickets/brooklyn-new-york-barclays-center-2016-05-17-7-30-pm/concert/2952723,620 Atlantic Avenue,Brooklyn,US,"Brooklyn, NY","Brooklyn, NY 11217",7546,[],40.6837,-73.9788,Barclays Center,11217,0.842465,barclays-center,NY,America/New_York,https://seatgeek.com/venues/barclays-center/tickets,2016-05-18T03:30:00
2016-02-05T00:00:00,BORNS,2016-02-05T00:00:00,FALSE,2016-06-17T18:30:00,FALSE,2016-06-17T22:30:00,,3080998,[],"[{u'divisions': None, u'genres': [{u'primary': True, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Folk', u'slug': u'folk'}], u'stats': {u'event_count': 38}, u'name': u'Mumford & Sons', u'short_name': u'Mumford & Sons', u'url': u'https://seatgeek.com/mumford-sons-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/mumford-sons-8489c2/4189/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'mumford-sons', u'score': 0.678392, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/mumford-sons-8489c2/4189/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 4189}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 30}, u'name': u'BORNS', u'short_name': u'BORNS', u'url': u'https://seatgeek.com/borns-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 294766, u'score': 0.502732, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'borns'}]",0.745328,Mumford & Sons with BORNS,198,1364,844,120,120,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,Mumford & Sons with BORNS,concert,https://seatgeek.com/mumford-sons-with-borns-tickets/forest-hills-new-york-forest-hills-stadium-2016-06-17-6-30-pm/concert/3080998,1 Tennis Place,Forest Hills,US,"Forest Hills, NY","Forest Hills, NY 11375",53860,[],40.7196,-73.8473,Forest Hills Stadium,11375,0.818077,forest-hills-stadium,NY,America/New_York,https://seatgeek.com/venues/forest-hills-stadium/tickets,2016-06-18T02:30:00
2015-11-07T00:00:00,Tove Lo,2015-11-07T00:00:00,FALSE,2016-10-16T19:30:00,FALSE,2016-10-17T02:30:00,,2909220,[],"[{u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Soul', u'slug': u'soul'}], u'stats': {u'event_count': 31}, u'name': u'Maroon 5', u'short_name': u'Maroon 5', u'url': u'https://seatgeek.com/maroon-5-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/maroon-5-d54a73/2499/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'maroon-5', u'score': 0.714768, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/maroon-5-d54a73/2499/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 2499}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 26}, u'name': u'Tove Lo', u'short_name': u'Tove Lo', u'url': u'https://seatgeek.com/tove-lo-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/tove-lo-4ff707/162066/huge.jpg', u'home_venue_id': None, u'id': 162066, u'score': 0.574728, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/tove-lo-4ff707/162066/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'tove-lo'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 30}, u'name': u'Phases', u'short_name': u'Phases', u'url': u'https://seatgeek.com/phases-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 272565, u'score': 0.391918, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'phases'}]",0.816404,Maroon 5 with Tove Lo and Phases,237,3976,2393,89,95,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,Maroon 5 with Tove Lo and Phases,concert,https://seatgeek.com/maroon-5-with-tove-lo-and-phases-tickets/oakland-california-oracle-arena-2016-10-16-7-30-pm/concert/2909220,7000 Coliseum Way,Oakland,US,"Oakland, CA","Oakland, CA 94621",132,[],37.7496,-122.201,Oracle Arena,94621,0.837042,oracle-arena,CA,America/Los_Angeles,https://seatgeek.com/venues/oracle-arena/tickets,2016-10-17T06:30:00
2015-11-07T00:00:00,Tove Lo,2015-11-07T00:00:00,FALSE,2016-09-07T19:30:00,FALSE,2016-09-07T23:30:00,,2909208,[],"[{u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Soul', u'slug': u'soul'}], u'stats': {u'event_count': 31}, u'name': u'Maroon 5', u'short_name': u'Maroon 5', u'url': u'https://seatgeek.com/maroon-5-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/maroon-5-d54a73/2499/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'maroon-5', u'score': 0.714768, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/maroon-5-d54a73/2499/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 2499}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 26}, u'name': u'Tove Lo', u'short_name': u'Tove Lo', u'url': u'https://seatgeek.com/tove-lo-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/tove-lo-4ff707/162066/huge.jpg', u'home_venue_id': None, u'id': 162066, u'score': 0.574728, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/tove-lo-4ff707/162066/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'tove-lo'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 30}, u'name': u'Phases', u'short_name': u'Phases', u'url': u'https://seatgeek.com/phases-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 272565, u'score': 0.391918, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'phases'}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 21}, u'name': u'R. City', u'short_name': u'R. City', u'url': u'https://seatgeek.com/r-city-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 363888, u'score': 0.610862, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'r-city'}]",0.851576,Maroon 5 with Tove Lo and Phases and R. City,189,8929,4253,71,71,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,Maroon 5 with Tove Lo and Phases and R. City,concert,https://seatgeek.com/maroon-5-with-tove-lo-and-phases-and-r-city-tickets/miami-florida-american-airlines-arena-2016-09-07-7-30-pm/concert/2909208,601 Biscayne Blvd,Miami,US,"Miami, FL","Miami, FL 33132",183,[],25.7812,-80.1878,American Airlines Arena,33132,0.855482,american-airlines-arena,FL,America/New_York,https://seatgeek.com/venues/american-airlines-arena/tickets,2016-09-08T03:30:00
2015-12-04T00:00:00,The Japanese House,2015-12-04T00:00:00,FALSE,2016-05-11T20:00:00,FALSE,2016-05-12T00:00:00,,2953010,[],"[{u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': True, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 52}, u'name': u'The 1975', u'short_name': u'The 1975', u'url': u'https://seatgeek.com/the-1975-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/the-1975-21812c/31692/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'the-1975', u'score': 0.577824, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/the-1975-21812c/31692/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 31692}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 18}, u'name': u'The Japanese House', u'short_name': u'The Japanese House', u'url': u'https://seatgeek.com/the-japanese-house-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 335898, u'score': 0.464596, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'the-japanese-house'}]",0.694215,The 1975 with The Japanese House,94,589,522,29,,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,The 1975 with The Japanese House,concert,https://seatgeek.com/the-1975-with-the-japanese-house-tickets/miami-florida-bayfront-park-2016-05-11-8-pm/concert/2953010,301 N Biscayne Blvd,Miami,US,"Miami, FL","Miami, FL 33132",295,[],25.776,-80.1858,Bayfront Park,33132,0.797753,bayfront-park,FL,America/New_York,https://seatgeek.com/venues/bayfront-park/tickets,2016-05-12T04:00:00
2015-11-07T00:00:00,Tove Lo,2015-11-07T00:00:00,FALSE,2016-09-26T19:30:00,FALSE,2016-09-26T23:30:00,,2909206,[],"[{u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Soul', u'slug': u'soul'}], u'stats': {u'event_count': 31}, u'name': u'Maroon 5', u'short_name': u'Maroon 5', u'url': u'https://seatgeek.com/maroon-5-tickets', u'type': u'band', u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/maroon-5-d54a73/2499/huge.jpg', u'primary': True, u'home_venue_id': None, u'slug': u'maroon-5', u'score': 0.714768, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/maroon-5-d54a73/2499/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'has_upcoming_events': True, u'id': 2499}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Pop', u'slug': u'pop'}, {u'primary': False, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Electronic', u'slug': u'electronic'}], u'stats': {u'event_count': 26}, u'name': u'Tove Lo', u'short_name': u'Tove Lo', u'url': u'https://seatgeek.com/tove-lo-tickets', u'has_upcoming_events': True, u'image': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/tove-lo-4ff707/162066/huge.jpg', u'home_venue_id': None, u'id': 162066, u'score': 0.574728, u'images': {u'huge': u'https://chairnerd.global.ssl.fastly.net/images/performers-landscape/tove-lo-4ff707/162066/huge.jpg'}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'tove-lo'}, {u'divisions': None, u'genres': [{u'primary': False, u'name': u'Pop', u'slug': u'pop'}, {u'primary': True, u'name': u'Rock', u'slug': u'rock'}, {u'primary': False, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 30}, u'name': u'Phases', u'short_name': u'Phases', u'url': u'https://seatgeek.com/phases-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 272565, u'score': 0.391918, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'phases'}, {u'divisions': None, u'genres': [{u'primary': True, u'name': u'Alternative', u'slug': u'alternative'}], u'stats': {u'event_count': 21}, u'name': u'R. City', u'short_name': u'R. City', u'url': u'https://seatgeek.com/r-city-tickets', u'has_upcoming_events': True, u'image': None, u'home_venue_id': None, u'id': 363888, u'score': 0.610862, u'images': {}, u'taxonomies': [{u'parent_id': None, u'id': 2000000, u'name': u'concert'}], u'type': u'band', u'slug': u'r-city'}]",0.792044,Maroon 5 with Tove Lo and Phases and R. City,216,1143,1921,73,73,"[{u'parent_id': None, u'id': 2000000, u'name': u'concert'}]",FALSE,Maroon 5 with Tove Lo and Phases and R. City,concert,https://seatgeek.com/maroon-5-with-tove-lo-and-phases-and-r-city-tickets/buffalo-new-york-first-niagara-center-2016-09-26-7-30-pm/concert/2909206,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY","Buffalo, NY 14203",212,[],42.8759,-78.8767,First Niagara Center,14203,0.79738,first-niagara-center,NY,America/New_York,https://seatgeek.com/venues/first-niagara-center/tickets,2016-09-27T03:30:00
